user ID,purchase ID,bought at,SKU,product,number of purchases,condition,global ratings,shares on social media,reviews
618,7349,2022-03-17T03:44:18.823072,50,Speakers,1,new,2,4,99
1056,7350,2022-03-17T03:44:18.823077,51,TV,3,used,0,0,42
987,7351,2022-03-17T03:44:18.823083,52,Laptop,2,refurbished,4,4,55
1218,7352,2022-03-17T03:44:18.823089,53,Camera,1,slightly damaged,1,0,32
1837,7353,2022-03-17T03:44:18.823094,54,Laptop,2,used,0,2,33
853,7354,2022-03-17T03:44:18.823100,55,TV,2,refurbished,4,4,68
1816,7355,2022-03-17T03:44:18.823106,56,Camera,3,like new,4,2,2
1012,7356,2022-03-17T03:44:18.823111,57,Smartphone,3,like new,2,2,14
752,7357,2022-03-17T03:44:18.823117,58,TV,2,used,0,2,47
943,7358,2022-03-17T03:44:18.823122,59,Laptop,1,new,4,2,86
147,7359,2022-03-17T03:44:18.823128,60,Laptop,1,slightly damaged,0,1,34
1493,7360,2022-03-17T03:44:18.823133,61,TV,2,like new,4,2,21
1711,7361,2022-03-17T03:44:18.823138,62,Smartphone,3,new,2,4,87
971,7362,2022-03-17T03:44:18.823144,63,Laptop,1,like new,2,2,23
21,7363,2022-03-17T03:44:18.823149,64,Laptop,1,slightly damaged,1,2,35
1139,7364,2022-03-17T03:44:18.823155,65,TV,2,slightly damaged,1,1,26
1564,7365,2022-03-17T03:44:18.823160,66,Laptop,1,used,1,2,58
1478,7366,2022-03-17T03:44:18.823165,67,Smartphone,3,like new,3,2,18
1309,7367,2022-03-17T03:44:18.823171,68,Laptop,2,refurbished,4,4,66
722,7368,2022-03-17T03:44:18.823176,69,Laptop,1,used,1,0,54
1242,7369,2022-03-17T03:44:18.823181,70,TV,2,refurbished,4,4,63
730,7370,2022-03-17T03:44:18.823187,71,Camera,3,used,2,2,51
518,7371,2022-03-17T03:44:18.823192,72,Speakers,1,refurbished,4,4,57
1751,7372,2022-03-17T03:44:18.823198,73,Camera,2,new,4,2,84
1600,7373,2022-03-17T03:44:18.823203,74,Laptop,1,new,2,4,89
831,7374,2022-03-17T03:44:18.823209,75,TV,2,refurbished,4,4,44
485,7375,2022-03-17T03:44:18.823214,76,Smartphone,3,refurbished,4,4,42
71,7376,2022-03-17T03:44:18.823219,77,Smartphone,3,refurbished,4,4,70
1189,7377,2022-03-17T03:44:18.823225,78,Laptop,2,used,0,0,41
993,7378,2022-03-17T03:44:18.823230,79,Speakers,1,like new,1,2,17
547,7379,2022-03-17T03:44:18.823236,80,Laptop,1,like new,3,2,28
1079,7380,2022-03-17T03:44:18.823241,81,Speakers,1,refurbished,4,4,74
1570,7381,2022-03-17T03:44:18.823247,82,Camera,2,new,2,4,90
1541,7382,2022-03-17T03:44:18.823252,83,Camera,2,like new,4,2,26
69,7383,2022-03-17T03:44:18.823258,84,Smartphone,2,refurbished,4,4,55
1188,7384,2022-03-17T03:44:18.823263,85,Smartphone,1,used,1,2,39
1552,7385,2022-03-17T03:44:18.823269,86,Smartphone,3,new,4,4,84
343,7386,2022-03-17T03:44:18.823275,87,Smartphone,2,refurbished,4,4,44
1041,7387,2022-03-17T03:44:18.823281,88,Laptop,2,new,2,4,81
1278,7388,2022-03-17T03:44:18.823286,89,Laptop,1,like new,1,2,6
1656,7389,2022-03-17T03:44:18.823291,90,Laptop,1,slightly damaged,2,1,36
948,7390,2022-03-17T03:44:18.823297,91,Camera,3,like new,1,2,15
1578,7391,2022-03-17T03:44:18.823302,92,Smartphone,3,new,4,2,99
1243,7392,2022-03-17T03:44:18.823308,93,TV,3,like new,4,2,20
614,7393,2022-03-17T03:44:18.823313,94,Laptop,1,like new,1,2,20
898,7394,2022-03-17T03:44:18.823318,95,TV,2,like new,3,2,10
845,7395,2022-03-17T03:44:18.823324,96,Camera,1,refurbished,4,4,74
1109,7396,2022-03-17T03:44:18.823329,97,Camera,3,like new,3,2,23
1611,7397,2022-03-17T03:44:18.823335,98,Speakers,3,slightly damaged,1,2,23
175,7398,2022-03-17T03:44:18.823340,99,TV,3,used,1,2,34
1125,7399,2022-03-17T03:44:18.823345,100,Camera,3,like new,3,2,12
928,7400,2022-03-17T03:44:18.823351,101,Laptop,1,like new,1,2,28
1760,7401,2022-03-17T03:44:18.823356,102,TV,2,slightly damaged,0,0,23
962,7402,2022-03-17T03:44:18.823361,103,Speakers,1,new,4,4,81
1085,7403,2022-03-17T03:44:18.823367,104,Speakers,1,refurbished,4,4,71
177,7404,2022-03-17T03:44:18.823372,105,Smartphone,1,slightly damaged,0,0,16
1671,7405,2022-03-17T03:44:18.823378,106,Laptop,1,like new,1,2,15
1168,7406,2022-03-17T03:44:18.823384,107,Camera,2,new,4,2,93
694,7407,2022-03-17T03:44:18.823389,108,Speakers,1,used,0,0,51
316,7408,2022-03-17T03:44:18.823395,109,Camera,3,used,0,0,51
882,7409,2022-03-17T03:44:18.823400,110,Camera,2,refurbished,4,4,41
1225,7410,2022-03-17T03:44:18.823406,111,Camera,3,used,2,0,48
788,7411,2022-03-17T03:44:18.823412,112,Smartphone,3,new,4,4,86
700,7412,2022-03-17T03:44:18.823417,113,Speakers,1,used,2,0,32
352,7413,2022-03-17T03:44:18.823422,114,TV,2,used,2,0,46
866,7414,2022-03-17T03:44:18.823428,115,Smartphone,1,used,2,2,60
1516,7415,2022-03-17T03:44:18.823433,116,Camera,2,used,0,2,60
1544,7416,2022-03-17T03:44:18.823439,117,Camera,2,new,2,4,88
735,7417,2022-03-17T03:44:18.823444,118,Speakers,1,used,2,0,49
18,7418,2022-03-17T03:44:18.823450,119,TV,2,new,2,2,80
1294,7419,2022-03-17T03:44:18.823455,120,Speakers,1,used,2,0,36
1736,7420,2022-03-17T03:44:18.823460,121,Camera,2,new,4,2,96
1065,7421,2022-03-17T03:44:18.823466,122,TV,2,slightly damaged,0,0,40
69,7422,2022-03-17T03:44:18.823471,123,TV,2,refurbished,4,4,67
983,7423,2022-03-17T03:44:18.823477,124,TV,2,refurbished,4,4,41
31,7424,2022-03-17T03:44:18.823482,125,Speakers,1,new,2,2,83
1638,7425,2022-03-17T03:44:18.823487,126,Smartphone,1,like new,3,2,1
1135,7426,2022-03-17T03:44:18.823493,127,Laptop,1,like new,2,2,2
1674,7427,2022-03-17T03:44:18.823499,128,Smartphone,1,used,2,0,34
176,7428,2022-03-17T03:44:18.823504,129,TV,3,new,2,2,89
1466,7429,2022-03-17T03:44:18.823509,130,Laptop,1,new,4,4,90
1090,7430,2022-03-17T03:44:18.823515,131,Camera,2,slightly damaged,1,2,30
960,7431,2022-03-17T03:44:18.823520,132,Smartphone,1,slightly damaged,2,2,15
1417,7432,2022-03-17T03:44:18.823526,133,Smartphone,1,used,0,0,49
337,7433,2022-03-17T03:44:18.823531,134,Camera,2,new,2,4,92
337,7434,2022-03-17T03:44:18.823537,135,Laptop,1,new,2,4,84
531,7435,2022-03-17T03:44:18.823542,136,Camera,2,new,2,2,86
1163,7436,2022-03-17T03:44:18.823547,137,Laptop,2,refurbished,4,4,39
70,7437,2022-03-17T03:44:18.823553,138,TV,2,like new,1,2,9
524,7438,2022-03-17T03:44:18.823558,139,TV,2,like new,1,2,5
1645,7439,2022-03-17T03:44:18.823564,140,Speakers,1,like new,3,2,25
312,7440,2022-03-17T03:44:18.823569,141,Smartphone,2,refurbished,4,4,64
644,7441,2022-03-17T03:44:18.823575,142,Speakers,1,new,2,4,99
1078,7442,2022-03-17T03:44:18.823580,143,TV,3,like new,1,2,15
872,7443,2022-03-17T03:44:18.823586,144,Laptop,2,new,2,4,92
855,7444,2022-03-17T03:44:18.823591,145,Laptop,2,refurbished,4,4,58
1381,7445,2022-03-17T03:44:18.823597,146,Laptop,2,refurbished,4,4,51
878,7446,2022-03-17T03:44:18.823602,147,Laptop,2,new,2,2,97
1385,7447,2022-03-17T03:44:18.823608,148,Speakers,1,like new,3,2,15
1099,7448,2022-03-17T03:44:18.823613,149,Camera,3,used,0,0,45
1727,7449,2022-03-17T03:44:18.823619,150,Camera,1,refurbished,4,4,69
1709,7450,2022-03-17T03:44:18.823624,151,Smartphone,3,new,4,2,97
944,7451,2022-03-17T03:44:18.823630,152,Camera,2,refurbished,4,4,44
651,7452,2022-03-17T03:44:18.823635,153,Camera,3,used,0,2,56
338,7453,2022-03-17T03:44:18.823641,154,Laptop,2,refurbished,4,4,57
729,7454,2022-03-17T03:44:18.823646,155,Speakers,1,new,4,4,83
1364,7455,2022-03-17T03:44:18.823651,156,Speakers,1,new,4,4,89
1146,7456,2022-03-17T03:44:18.823657,157,Smartphone,1,slightly damaged,0,2,28
1359,7457,2022-03-17T03:44:18.823662,158,Smartphone,3,new,2,4,86
1650,7458,2022-03-17T03:44:18.823668,159,Camera,2,refurbished,4,4,57
748,7459,2022-03-17T03:44:18.823673,160,Camera,2,slightly damaged,2,0,31
1016,7460,2022-03-17T03:44:18.823679,161,Laptop,2,used,0,2,58
463,7461,2022-03-17T03:44:18.823684,162,Speakers,3,slightly damaged,1,1,21
1770,7462,2022-03-17T03:44:18.823690,163,TV,2,slightly damaged,2,2,36
307,7463,2022-03-17T03:44:18.823696,164,Smartphone,1,like new,2,2,4
841,7464,2022-03-17T03:44:18.823701,165,Speakers,1,refurbished,4,4,51
391,7465,2022-03-17T03:44:18.823707,166,TV,2,new,2,4,99
780,7466,2022-03-17T03:44:18.823713,167,Laptop,2,new,2,4,100
433,7467,2022-03-17T03:44:18.823718,168,Laptop,2,refurbished,4,4,53
805,7468,2022-03-17T03:44:18.823724,169,TV,3,like new,2,2,5
760,7469,2022-03-17T03:44:18.823729,170,Camera,2,slightly damaged,1,1,27
1560,7470,2022-03-17T03:44:18.823735,171,TV,3,used,2,0,47
1319,7471,2022-03-17T03:44:18.823740,172,Camera,1,refurbished,4,4,35
1331,7472,2022-03-17T03:44:18.823746,173,Laptop,2,new,2,4,93
1477,7473,2022-03-17T03:44:18.823751,174,Smartphone,3,like new,2,2,25
1203,7474,2022-03-17T03:44:18.823756,175,Camera,2,like new,2,2,19
855,7475,2022-03-17T03:44:18.823762,176,Laptop,1,new,4,2,80
1404,7476,2022-03-17T03:44:18.823767,177,Camera,3,used,0,2,30
155,7477,2022-03-17T03:44:18.823773,178,Speakers,1,refurbished,4,4,57
654,7478,2022-03-17T03:44:18.823778,179,Speakers,3,slightly damaged,0,0,25
1722,7479,2022-03-17T03:44:18.823783,180,TV,2,new,4,2,89
525,7480,2022-03-17T03:44:18.823789,181,Camera,2,refurbished,4,4,38
308,7481,2022-03-17T03:44:18.823794,182,Camera,2,used,0,0,52
826,7482,2022-03-17T03:44:18.823800,183,Smartphone,3,new,2,2,96
71,7483,2022-03-17T03:44:18.823805,184,Camera,1,refurbished,4,4,40
1065,7484,2022-03-17T03:44:18.823811,185,Smartphone,1,slightly damaged,2,2,38
735,7485,2022-03-17T03:44:18.823816,186,Smartphone,3,new,2,4,100
1258,7486,2022-03-17T03:44:18.823822,187,TV,3,new,4,2,92
1626,7487,2022-03-17T03:44:18.823827,188,Speakers,3,slightly damaged,2,0,20
1342,7488,2022-03-17T03:44:18.823832,189,Laptop,2,refurbished,4,4,57
926,7489,2022-03-17T03:44:18.823838,190,TV,2,used,2,2,41
1271,7490,2022-03-17T03:44:18.823843,191,Laptop,2,refurbished,4,4,46
664,7491,2022-03-17T03:44:18.823849,192,Smartphone,3,new,4,4,100
1490,7492,2022-03-17T03:44:18.823854,193,Laptop,1,used,0,0,43
1565,7493,2022-03-17T03:44:18.823860,194,Smartphone,3,new,4,4,90
168,7494,2022-03-17T03:44:18.823865,195,Speakers,1,refurbished,4,4,49
2,7495,2022-03-17T03:44:18.823871,196,Smartphone,3,new,2,4,90
146,7496,2022-03-17T03:44:18.823876,197,Smartphone,1,used,0,2,50
1799,7497,2022-03-17T03:44:18.823882,198,TV,2,refurbished,4,4,40
389,7498,2022-03-17T03:44:18.823887,199,Laptop,1,like new,2,2,8
1162,7499,2022-03-17T03:44:18.823893,200,Laptop,2,slightly damaged,2,2,25
700,7500,2022-03-17T03:44:18.823898,201,Camera,3,like new,1,2,6
916,7501,2022-03-17T03:44:18.823903,202,Speakers,1,like new,4,2,24
1483,7502,2022-03-17T03:44:18.823909,203,Camera,1,new,4,4,87
675,7503,2022-03-17T03:44:18.823995,204,Laptop,1,slightly damaged,1,2,32
590,7504,2022-03-17T03:44:18.824002,205,Smartphone,1,slightly damaged,1,0,22
379,7505,2022-03-17T03:44:18.824007,206,Speakers,1,like new,3,2,12
1344,7506,2022-03-17T03:44:18.824013,207,Laptop,1,like new,2,2,12
926,7507,2022-03-17T03:44:18.824019,208,Laptop,2,used,1,0,57
909,7508,2022-03-17T03:44:18.824024,209,Laptop,2,refurbished,4,4,41
902,7509,2022-03-17T03:44:18.824030,210,Camera,2,slightly damaged,0,1,13
1725,7510,2022-03-17T03:44:18.824036,211,Camera,2,used,0,0,40
743,7511,2022-03-17T03:44:18.824041,212,Camera,2,slightly damaged,0,2,34
760,7512,2022-03-17T03:44:18.824047,213,Laptop,1,new,4,2,93
1237,7513,2022-03-17T03:44:18.824052,214,Laptop,2,used,2,2,31
1110,7514,2022-03-17T03:44:18.824058,215,Speakers,2,slightly damaged,2,0,17
1507,7515,2022-03-17T03:44:18.824063,216,TV,2,like new,1,2,12
1395,7516,2022-03-17T03:44:18.824069,217,Speakers,1,refurbished,4,4,39
1795,7517,2022-03-17T03:44:18.824074,218,TV,3,new,2,4,82
1227,7518,2022-03-17T03:44:18.824080,219,TV,2,like new,1,2,7
352,7519,2022-03-17T03:44:18.824085,220,Smartphone,1,like new,3,2,28
1539,7520,2022-03-17T03:44:18.824091,221,TV,2,slightly damaged,2,1,35
378,7521,2022-03-17T03:44:18.824096,222,Camera,2,slightly damaged,2,0,16
324,7522,2022-03-17T03:44:18.824101,223,Laptop,1,like new,2,2,22
1074,7523,2022-03-17T03:44:18.824107,224,Laptop,1,new,4,2,84
296,7524,2022-03-17T03:44:18.824112,225,Smartphone,3,new,2,4,91
1814,7525,2022-03-17T03:44:18.824117,226,Smartphone,1,slightly damaged,1,0,25
1326,7526,2022-03-17T03:44:18.824123,227,TV,2,refurbished,4,4,50
797,7527,2022-03-17T03:44:18.824128,228,TV,2,new,4,4,95
1370,7528,2022-03-17T03:44:18.824134,229,Smartphone,1,used,2,0,48
1789,7529,2022-03-17T03:44:18.824140,230,Smartphone,1,like new,2,2,19
1643,7530,2022-03-17T03:44:18.824145,231,TV,3,new,2,4,80
1019,7531,2022-03-17T03:44:18.824150,232,Speakers,1,like new,4,2,13
325,7532,2022-03-17T03:44:18.824156,233,Laptop,2,used,2,0,32
1798,7533,2022-03-17T03:44:18.824162,234,Speakers,1,new,2,2,83
654,7534,2022-03-17T03:44:18.824167,235,Camera,2,slightly damaged,0,1,14
384,7535,2022-03-17T03:44:18.824172,236,TV,3,new,2,4,88
351,7536,2022-03-17T03:44:18.824178,237,Laptop,1,new,4,4,97
1662,7537,2022-03-17T03:44:18.824183,238,TV,2,used,0,0,52
1629,7538,2022-03-17T03:44:18.824189,239,Speakers,3,slightly damaged,0,1,18
1805,7539,2022-03-17T03:44:18.824194,240,Speakers,3,slightly damaged,2,1,18
337,7540,2022-03-17T03:44:18.824200,241,Smartphone,3,new,4,2,88
349,7541,2022-03-17T03:44:18.824205,242,Smartphone,3,like new,4,2,10
1218,7542,2022-03-17T03:44:18.824211,243,Camera,2,used,0,0,44
1779,7543,2022-03-17T03:44:18.824216,244,Camera,2,used,0,2,46
1012,7544,2022-03-17T03:44:18.824222,245,Laptop,1,slightly damaged,0,1,20
468,7545,2022-03-17T03:44:18.824227,246,Laptop,1,like new,2,2,22
878,7546,2022-03-17T03:44:18.824232,247,Laptop,1,like new,3,2,16
1144,7547,2022-03-17T03:44:18.824238,248,Laptop,1,like new,3,2,29
1810,7548,2022-03-17T03:44:18.824243,249,TV,3,new,4,2,90
933,7549,2022-03-17T03:44:18.824249,250,Speakers,1,like new,3,2,9
1328,7550,2022-03-17T03:44:18.824254,251,Smartphone,1,used,1,2,33
1532,7551,2022-03-17T03:44:18.824260,252,Smartphone,3,new,2,4,89
586,7552,2022-03-17T03:44:18.824265,253,Laptop,2,new,2,4,80
1135,7553,2022-03-17T03:44:18.824271,254,Laptop,1,new,2,4,92
738,7554,2022-03-17T03:44:18.824276,255,Smartphone,3,new,2,4,96
1194,7555,2022-03-17T03:44:18.824282,256,TV,3,like new,1,2,26
1619,7556,2022-03-17T03:44:18.824287,257,Speakers,1,refurbished,4,4,54
1809,7557,2022-03-17T03:44:18.824292,258,Laptop,2,used,1,0,52
920,7558,2022-03-17T03:44:18.824298,259,Speakers,1,used,1,2,52
1674,7559,2022-03-17T03:44:18.824303,260,Smartphone,1,slightly damaged,1,1,20
1837,7560,2022-03-17T03:44:18.824309,261,Smartphone,1,slightly damaged,2,0,23
1005,7561,2022-03-17T03:44:18.824315,262,Laptop,2,refurbished,4,4,46
491,7562,2022-03-17T03:44:18.824320,263,TV,2,slightly damaged,0,2,26
199,7563,2022-03-17T03:44:18.824325,264,Camera,2,used,2,2,56
180,7564,2022-03-17T03:44:18.824331,265,TV,2,refurbished,4,4,49
113,7565,2022-03-17T03:44:18.824336,266,TV,2,refurbished,4,4,44
1215,7566,2022-03-17T03:44:18.824342,267,TV,2,slightly damaged,1,2,30
65,7567,2022-03-17T03:44:18.824347,268,Camera,1,refurbished,4,4,74
1031,7568,2022-03-17T03:44:18.824353,269,Camera,2,refurbished,4,4,56
1378,7569,2022-03-17T03:44:18.824358,270,Laptop,2,slightly damaged,1,0,11
1031,7570,2022-03-17T03:44:18.824364,271,Camera,2,used,0,0,53
1828,7571,2022-03-17T03:44:18.824369,272,TV,2,refurbished,4,4,47
53,7572,2022-03-17T03:44:18.824375,273,Smartphone,1,used,2,0,52
1060,7573,2022-03-17T03:44:18.824380,274,Speakers,1,new,4,4,100
690,7574,2022-03-17T03:44:18.824386,275,TV,2,refurbished,4,4,61
1571,7575,2022-03-17T03:44:18.824391,276,Speakers,1,new,2,4,97
495,7576,2022-03-17T03:44:18.824397,277,Smartphone,2,refurbished,4,4,66
2,7577,2022-03-17T03:44:18.824402,278,Smartphone,3,new,2,2,88
569,7578,2022-03-17T03:44:18.824408,279,TV,2,slightly damaged,1,0,15
1244,7579,2022-03-17T03:44:18.824413,280,Laptop,2,used,1,0,32
533,7580,2022-03-17T03:44:18.824419,281,Smartphone,3,new,2,2,86
876,7581,2022-03-17T03:44:18.824424,282,Smartphone,1,like new,1,2,21
625,7582,2022-03-17T03:44:18.824430,283,Speakers,1,refurbished,4,4,58
973,7583,2022-03-17T03:44:18.824435,284,Laptop,1,like new,2,2,2
701,7584,2022-03-17T03:44:18.824441,285,Camera,1,new,2,2,100
544,7585,2022-03-17T03:44:18.824447,286,Speakers,1,used,2,0,57
25,7586,2022-03-17T03:44:18.824452,287,TV,3,used,2,2,30
296,7587,2022-03-17T03:44:18.824458,288,Speakers,1,new,4,2,86
30,7588,2022-03-17T03:44:18.824463,289,Speakers,1,new,2,2,83
639,7589,2022-03-17T03:44:18.824469,290,TV,3,used,0,0,49
1712,7590,2022-03-17T03:44:18.824475,291,Camera,1,slightly damaged,1,2,36
242,7591,2022-03-17T03:44:18.824480,292,Speakers,2,slightly damaged,0,0,33
909,7592,2022-03-17T03:44:18.824486,293,Laptop,1,slightly damaged,2,1,19
814,7593,2022-03-17T03:44:18.824492,294,Laptop,2,slightly damaged,1,0,26
1702,7594,2022-03-17T03:44:18.824497,295,TV,2,new,4,2,81
455,7595,2022-03-17T03:44:18.824503,296,Speakers,1,new,2,2,84
1667,7596,2022-03-17T03:44:18.824508,297,Laptop,2,slightly damaged,0,2,12
368,7597,2022-03-17T03:44:18.824514,298,TV,2,like new,1,2,14
1381,7598,2022-03-17T03:44:18.824519,299,Laptop,1,slightly damaged,0,1,30
736,7599,2022-03-17T03:44:18.824525,300,TV,3,used,2,2,57
55,7600,2022-03-17T03:44:18.824531,1,Speakers,1,refurbished,4,4,55
637,7601,2022-03-17T03:44:18.824536,2,Smartphone,1,used,1,2,40
1071,7602,2022-03-17T03:44:18.824541,3,Smartphone,3,new,2,2,89
453,7603,2022-03-17T03:44:18.824548,4,Smartphone,3,refurbished,4,4,71
688,7604,2022-03-17T03:44:18.824553,5,Smartphone,3,like new,3,2,20
719,7605,2022-03-17T03:44:18.824559,6,Smartphone,1,used,2,0,48
765,7606,2022-03-17T03:44:18.824565,7,Camera,1,new,4,2,87
118,7607,2022-03-17T03:44:18.824570,8,Speakers,1,refurbished,4,4,36
456,7608,2022-03-17T03:44:18.824575,9,Camera,2,like new,2,2,7
64,7609,2022-03-17T03:44:18.824581,10,Speakers,3,slightly damaged,0,0,24
932,7610,2022-03-17T03:44:18.824587,11,Speakers,1,like new,3,2,23
1425,7611,2022-03-17T03:44:18.824592,12,Camera,1,refurbished,4,4,75
1823,7612,2022-03-17T03:44:18.824598,13,Camera,2,slightly damaged,2,2,28
1793,7613,2022-03-17T03:44:18.824603,14,Camera,1,refurbished,4,4,62
1117,7614,2022-03-17T03:44:18.824609,15,TV,3,new,2,2,86
1545,7615,2022-03-17T03:44:18.824614,16,Laptop,1,like new,1,2,23
1277,7616,2022-03-17T03:44:18.824620,17,Smartphone,3,new,4,2,90
1002,7617,2022-03-17T03:44:18.824625,18,Speakers,2,slightly damaged,0,2,17
1204,7618,2022-03-17T03:44:18.824630,19,Speakers,1,new,4,2,83
1836,7619,2022-03-17T03:44:18.824636,20,TV,2,refurbished,4,4,56
1494,7620,2022-03-17T03:44:18.824641,21,Camera,2,new,4,2,99
1376,7621,2022-03-17T03:44:18.824647,22,TV,3,like new,1,2,1
1360,7622,2022-03-17T03:44:18.824652,23,Smartphone,1,used,0,0,50
533,7623,2022-03-17T03:44:18.824657,24,Camera,2,refurbished,4,4,41
152,7624,2022-03-17T03:44:18.824663,25,TV,3,like new,1,2,18
1032,7625,2022-03-17T03:44:18.824668,26,Laptop,1,like new,2,2,27
1643,7626,2022-03-17T03:44:18.824674,27,Camera,1,refurbished,4,4,53
1134,7627,2022-03-17T03:44:18.824679,28,Speakers,1,refurbished,4,4,67
1323,7628,2022-03-17T03:44:18.824685,29,Laptop,1,like new,2,2,10
620,7629,2022-03-17T03:44:18.824690,30,Camera,2,slightly damaged,0,2,11
669,7630,2022-03-17T03:44:18.824696,31,Laptop,2,new,2,2,90
993,7631,2022-03-17T03:44:18.824701,32,Smartphone,3,new,2,2,86
1349,7632,2022-03-17T03:44:18.824707,33,TV,2,refurbished,4,4,37
1583,7633,2022-03-17T03:44:18.824712,34,Camera,1,slightly damaged,2,1,14
126,7634,2022-03-17T03:44:18.824717,35,Speakers,1,new,4,2,81
849,7635,2022-03-17T03:44:18.824723,36,Speakers,1,new,2,4,80
72,7636,2022-03-17T03:44:18.824728,37,Speakers,1,refurbished,4,4,66
228,7637,2022-03-17T03:44:18.824733,38,Camera,1,refurbished,4,4,44
913,7638,2022-03-17T03:44:18.824739,39,Speakers,1,like new,3,2,30
252,7639,2022-03-17T03:44:18.824744,40,Smartphone,3,refurbished,4,4,49
681,7640,2022-03-17T03:44:18.824750,41,Camera,1,slightly damaged,1,2,36
750,7641,2022-03-17T03:44:18.824756,42,Speakers,1,refurbished,4,4,75
1499,7642,2022-03-17T03:44:18.824761,43,TV,2,used,0,0,41
483,7643,2022-03-17T03:44:18.824767,44,TV,3,used,1,2,30
1575,7644,2022-03-17T03:44:18.824772,45,Speakers,1,used,0,2,50
1059,7645,2022-03-17T03:44:18.824778,46,TV,3,like new,1,2,24
1068,7646,2022-03-17T03:44:18.824783,47,TV,3,new,2,4,85
592,7647,2022-03-17T03:44:18.824788,48,Laptop,2,refurbished,4,4,54
426,7648,2022-03-17T03:44:18.824794,49,TV,2,like new,4,2,12
1201,7649,2022-03-17T03:44:18.824799,50,Camera,2,new,2,4,99
672,7650,2022-03-17T03:44:18.824805,51,TV,3,used,0,0,42
700,7651,2022-03-17T03:44:18.824810,52,Smartphone,3,refurbished,4,4,55
1233,7652,2022-03-17T03:44:18.824815,53,TV,2,slightly damaged,1,0,32
290,7653,2022-03-17T03:44:18.824821,54,Camera,3,used,0,2,33
1703,7654,2022-03-17T03:44:18.824826,55,Laptop,2,refurbished,4,4,68
896,7655,2022-03-17T03:44:18.824831,56,Speakers,1,like new,4,2,2
19,7656,2022-03-17T03:44:18.824837,57,TV,2,like new,2,2,14
157,7657,2022-03-17T03:44:18.824843,58,Camera,2,used,0,2,47
769,7658,2022-03-17T03:44:18.824848,59,Camera,2,new,4,2,86
980,7659,2022-03-17T03:44:18.824854,60,Laptop,2,slightly damaged,0,1,34
479,7660,2022-03-17T03:44:18.824859,61,TV,2,like new,4,2,21
1639,7661,2022-03-17T03:44:18.824865,62,Speakers,1,new,2,4,87
1123,7662,2022-03-17T03:44:18.824870,63,Laptop,1,like new,2,2,23
1409,7663,2022-03-17T03:44:18.824875,64,TV,2,slightly damaged,1,2,35
1414,7664,2022-03-17T03:44:18.824881,65,Speakers,2,slightly damaged,1,1,26
29,7665,2022-03-17T03:44:18.824887,66,Smartphone,1,used,1,2,58
307,7666,2022-03-17T03:44:18.824892,67,Camera,2,like new,3,2,18
1712,7667,2022-03-17T03:44:18.824897,68,TV,2,refurbished,4,4,66
190,7668,2022-03-17T03:44:18.824903,69,TV,2,used,1,0,54
187,7669,2022-03-17T03:44:18.824908,70,Camera,2,refurbished,4,4,63
692,7670,2022-03-17T03:44:18.824914,71,Laptop,2,used,2,2,51
1225,7671,2022-03-17T03:44:18.824919,72,Laptop,2,refurbished,4,4,57
104,7672,2022-03-17T03:44:18.824925,73,Smartphone,3,new,4,2,84
129,7673,2022-03-17T03:44:18.824930,74,TV,3,new,2,4,89
15,7674,2022-03-17T03:44:18.824936,75,Laptop,2,refurbished,4,4,44
485,7675,2022-03-17T03:44:18.824941,76,Speakers,1,refurbished,4,4,42
1639,7676,2022-03-17T03:44:18.824946,77,TV,2,refurbished,4,4,70
